Price,Open,High,Low,Close
2000-08-31,-192065.90101600986,-193848.41517857142,-175132.01647167487,-180925.1875
2000-09-01,-182262.08029084158,-184044.59452351485,-176914.53759282178,-180033.9375
2000-09-04,-180033.92702792553,-180033.92702792553,-166219.44252825796,-167556.328125
2000-09-05,-164436.9410665761,-168893.22673233697,-159980.65540081522,-163991.3125
2000-09-06,-167556.33448753462,-169338.84868421053,-160871.90625,-160871.90625
2000-09-07,-153296.24286786787,-155078.75731981982,-148394.328125,-148394.328125
2000-09-08,-153296.21370967742,-153741.8422379032,-148839.92842741936,-151959.328125
2000-09-11,-151959.328125,-151959.328125,-151959.328125,-151959.328125
2000-09-12,-151959.328125,-151959.328125,-151959.328125,-151959.328125
2000-09-13,-151959.328125,-151959.328125,-151959.328125,-151959.328125
2000-09-14,-143046.77938988095,-168447.609375,-142155.52219742062,-168447.609375
2000-09-15,-155078.78134441088,-156861.29607250757,-146166.2077039275,-147503.09375
2000-09-18,-134579.83830325704,-137253.60992517608,-125667.26623019367,-126558.5234375
2000-09-19,-126558.52747483221,-139927.38601090605,-122102.24129614094,-132797.328125
2000-09-20,-150622.46993786548,-152404.984375,-142601.15497076022,-152404.984375
2000-09-21,-148394.35215212265,-154187.52505896226,-139927.40713443398,-141709.921875
2000-09-22,-132797.33699912892,-135471.10888501743,-127895.421875,-127895.421875
2000-09-25,-130569.22074795082,-136362.3943647541,-130569.22074795082,-135916.765625
2000-09-26,-130569.22074795082,-137699.28058401638,-129677.96326844262,-135916.765625
2000-09-27,-136362.34153938908,-139927.37007636655,-135025.45583802252,-138590.484375
2000-09-28,-142601.140625,-145720.5405761719,-141264.25493164064,-142601.140625
2000-09-29,-144383.6585031348,-145274.91565438872,-139481.74417123824,-142155.515625
2000-10-02,-133688.5653409091,-138144.85085227274,-133242.93678977274,-137253.59375
2000-10-03,-137253.59375,-137253.59375,-137253.59375,-137253.59375
2000-10-04,-133688.58287183545,-143492.4122824367,-131906.0684335443,-140818.640625
2000-10-05,-143046.7591062898,-145274.9017714968,-139927.359375,-139927.359375
2000-10-06,-136362.3366477273,-137699.22230113638,-134579.82244318182,-137253.59375
2000-10-09,-134579.81809543917,-136362.33224239864,-131460.41833826012,-131906.046875
2000-10-10,-129232.29627821181,-134579.83957248266,-124776.01019965278,-128341.0390625
2000-10-11,-122102.22599377394,-122993.48311781608,-111407.1405052682,-116309.0546875
2000-10-12,-114526.51916751012,-117645.91852226721,-109624.60589574899,-110070.234375
2000-10-13,-102494.58854166667,-103385.84583333334,-94473.27291666667,-100266.4453125
2000-10-16,-100266.4453125,-100266.4453125,-100266.4453125,-100266.4453125
2000-10-17,-93582.01904296875,-96701.41967773438,-85560.703125,-85560.703125
2000-10-18,-79321.87654532967,-86006.30434409341,-72904.82585851649,-81104.390625
2000-10-19,-77628.50325052459,-83332.54941359413,-73617.8457921163,-74330.8515625
2000-10-20,-80302.25501553867,-84491.16287983426,-79410.99802313535,-80658.7578125
2000-10-23,-80658.77609233139,-81104.4046895266,-68715.9296875,-68715.9296875
2000-10-24,-70498.44693496049,-78965.390625,-70320.1954888544,-78965.390625
2000-10-25,-77361.1199136009,-83332.5427640747,-74152.59420289856,-79945.765625
2000-10-26,-75400.36914519907,-78341.51829625294,-74954.74048594848,-76113.375
2000-10-27,-76113.375,-76113.375,-76113.375,-76113.375
2000-10-30,-70765.82233717774,-71924.45670793758,-65507.40480834464,-65685.65625
2000-10-31,-59357.733838519314,-63190.14007734263,-55881.83050563304,-62298.8828125
2000-11-01,-63724.881757487885,-65953.02447628116,-62387.99612621191,-64348.76171875
2000-11-02,-64616.15306712963,-72102.71425007982,-63368.39286997126,-69785.4453125
2000-11-03,-72904.83383487654,-76202.48524305555,-71389.69670138888,-72191.828125
2000-11-06,-70409.30417819803,-80213.13134225093,-68270.28734240467,-72459.1953125
2000-11-07,-72191.82231104652,-74241.713561854,-68626.79404877262,-68983.296875
2000-11-08,-66755.17034970238,-68983.31355229592,-65418.28442814625,-65507.41015625
2000-11-09,-62477.11316155989,-64883.5069637883,-62120.61037604457,-63992.25
2000-11-10,-64081.39406675322,-65150.90272989792,-61942.37674046383,-62209.75390625
2000-11-13,-62120.608117951124,-63992.247673872174,-58822.95747180451,-59268.5859375
2000-11-14,-62477.12085092905,-65953.0234375,-61318.4866554054,-65953.0234375
2000-11-15,-71300.5751014885,-71300.5751014885,-64259.64331021651,-65863.90625
2000-11-16,-66844.28267045454,-69428.92826704546,-65507.397017045456,-68626.796875
2000-11-17,-65953.01362345042,-67468.15042290806,-64259.62543582128,-64705.25390625
2000-11-20,-62388.004511443665,-65507.40473701585,-62388.004511443665,-63279.26171875
2000-11-21,-62387.98785971223,-63190.119132194246,-59268.588466726615,-61942.359375
2000-11-22,-59446.84026227678,-64794.382114955355,-59446.84026227678,-62387.98828125
2000-11-23,-64527.02644751082,-65418.28371888528,-61318.50027056277,-61764.12890625
2000-11-24,-64259.664973060346,-65061.79671336207,-62388.02424568965,-64616.16796875
2000-11-27,-66844.29865696278,-74241.734375,-66576.92146233494,-74241.734375
2000-11-28,-70409.32658305921,-71746.21253083882,-66844.29738898027,-67735.5546875
2000-11-29,-63279.26214044745,-63992.26791104404,-62031.50204190341,-62744.5078125
2000-11-30,-63368.39879728619,-63724.90174410636,-58555.60901521381,-60962.00390625
2000-12-01,-56149.20961626838,-61140.250471047795,-56149.20961626838,-60605.49609375
2000-12-04,-59001.23461501536,-61496.755112327184,-58020.8515625,-58020.8515625
2000-12-05,-59714.23039418135,-60872.86471526248,-58644.72179010646,-60694.61328125
2000-12-06,-64170.49582066869,-64794.37564114742,-57931.69761588146,-58644.703125
2000-12-07,-57931.69761588146,-59090.331568199086,-56773.06366356383,-58644.703125
2000-12-08,-58199.07761983082,-59535.96301691729,-57664.32346099624,-59268.5859375
2000-12-11,-61585.87045131241,-62388.001904368575,-59892.481828193835,-60694.61328125
2000-12-12,-60694.61328125,-63546.63622544971,-60248.984696218795,-60694.61328125
2000-12-13,-60694.60002790178,-62833.61676897321,-58822.96037946428,-62387.98828125
2000-12-14,-60605.46828703704,-60961.971041666664,-59892.46277777778,-60159.83984375
2000-12-15,-59001.23412528539,-60159.868632277394,-58466.479737442925,-58555.60546875
2000-12-18,-57307.84321929305,-58288.226229265405,-56238.33448114139,-56416.5859375
2000-12-19,-56149.21114042208,-56327.46260435993,-48038.76953125,-48038.76953125
2000-12-20,-44651.991676879086,-45454.12326388889,-40908.7109375,-40908.7109375
2000-12-21,-37700.17542613637,-39081.623934659096,-35070.96697443182,-35293.78125
2000-12-22,-36095.91163206637,-36898.04300166784,-31639.626245391504,-31728.751953125
2000-12-25,-31728.751953125,-31728.751953125,-31728.751953125,-31728.751953125
2000-12-26,-32308.076353843167,-36363.29697204969,-31461.381939052793,-35873.10546875
2000-12-27,-35873.10546875,-35873.10546875,-35873.10546875,-35873.10546875
2000-12-28,-35873.10546875,-35873.10546875,-35873.10546875,-35873.10546875
2000-12-29,-35873.10546875,-35873.10546875,-35873.10546875,-35873.10546875
2001-01-01,-35873.10546875,-35873.10546875,-35873.10546875,-35873.10546875
2001-01-02,-39689.38902464207,-46609.590187912996,-39689.38902464207,-46202.51953125
2001-01-03,-44676.008163719845,-48339.644368489586,-43963.63445723684,-46406.05859375
2001-01-04,-53326.265625,-53326.265625,-51596.21502266222,-53326.265625
2001-01-05,-54445.70289789244,-61264.13671875,-53326.25853924419,-61264.13671875
2001-01-08,-61060.607949918565,-68998.48698340799,-59432.325071254076,-62485.35546875
2001-01-09,-61060.61021959459,-62078.28705658784,-57498.74129011824,-60246.46875
2001-01-10,-55972.21912202381,-60857.06733630952,-51290.90625,-51290.90625
2001-01-11,-49866.156782670456,-55565.14612926136,-49866.156782670456,-53733.328125
2001-01-12,-57905.80626615367,-58618.17998120301,-54140.40234375,-54140.40234375
2001-01-15,-55972.2216796875,-61060.60546875,-54954.544921875,-61060.60546875
2001-01-16,-63095.967117537315,-69100.26076259329,-60246.47182835821,-68184.3515625
2001-01-17,-68184.350625,-72763.8965625,-61162.3801875,-63604.8046875
2001-01-18,-65029.54240552325,-67675.50187742247,-64622.471717538756,-65640.1484375
2001-01-19,-71339.12476954277,-72153.26599373156,-67675.48926069321,-68998.46875
2001-01-22,-68693.15553356986,-70932.04356577511,-68184.31734443232,-69914.3671875
2001-01-23,-69914.3671875,-69914.3671875,-69914.3671875,-69914.3671875
2001-01-24,-69914.3671875,-69914.3671875,-69914.3671875,-69914.3671875
2001-01-25,-69914.3671875,-69914.3671875,-69914.3671875,-69914.3671875
2001-01-26,-67777.27085977157,-68184.34155562606,-59534.08926871827,-60144.6953125
2001-01-29,-60246.446537456446,-61976.496522484755,-57295.1847982905,-58414.62890625
2001-01-30,-60042.928218482906,-62994.19079193376,-58516.41309428419,-59534.08984375
2001-01-31,-58007.57471955128,-59534.08984375,-53224.49399706197,-59534.08984375
2001-02-01,-55972.235957278484,-58211.12539556962,-55158.09434335443,-56277.5390625
2001-02-02,-56989.90046296296,-57905.80957754629,-54445.708478009255,-54954.546875
2001-02-05,-51189.14560091278,-52206.82245182556,-48950.25652890466,-50171.46875
2001-02-06,-49001.137143865504,-50476.768480492814,-48441.414912731,-49560.859375
2001-02-07,-49967.93574401665,-50425.89034859521,-48848.491155046824,-48899.375
2001-02-08,-48848.48214285714,-54445.70405505952,-46965.78022693452,-51290.90625
2001-02-09,-49917.038551063146,-51290.90199742268,-49204.66491221005,-49357.31640625
2001-02-12,-48848.47826086957,-50273.225543478264,-48085.22078804348,-49153.78125
2001-02-13,-50476.77273922187,-51290.91423501577,-48085.23209532729,-48390.53515625
2001-02-14,-47830.81293589056,-48085.23215363466,-46965.78759556062,-47423.7421875
2001-02-15,-49866.16365131579,-50375.00205592105,-47321.97162828947,-47372.85546875
2001-02-16,-47321.96048206278,-48085.21790919283,-45337.49117152466,-45388.375
2001-02-19,-44268.93694196428,-44319.82077752976,-41470.32598586309,-42742.421875
2001-02-20,-42742.426791958045,-45388.386545745925,-42233.588377768065,-43658.3359375
2001-02-21,-41826.525764016544,-42945.97049249387,-41266.80339977788,-41521.22265625
2001-02-22,-40707.06556847545,-40910.60089631783,-38926.13144985465,-39384.0859375
2001-02-23,-38824.36458496094,-41368.55623535156,-38824.36458496094,-40707.06640625
2001-02-26,-40910.59430520305,-41215.89724777919,-39892.91782994924,-40096.453125
2001-02-27,-40656.19839262402,-41622.991595953004,-38875.26354438642,-38977.03125
2001-02-28,-38162.875,-39129.66783333333,-37399.6175,-38162.875
2001-03-01,-38162.875,-38162.875,-38162.875,-38162.875
2001-03-02,-38468.171875,-38773.47482638889,-34092.16290509259,-34346.58203125
2001-03-05,-31598.85754606214,-35822.21531791908,-31598.85754606214,-35211.609375
2001-03-06,-36534.60038618608,-37348.74189897017,-35008.08504971591,-35822.2265625
2001-03-07,-37145.19486091041,-38162.871432442196,-34906.30640354046,-35211.609375
2001-03-08,-35262.50390625,-36432.83231872295,-33888.640117694806,-35262.50390625
2001-03-09,-34753.65292939467,-34957.18823205584,-33837.744067419415,-33939.51171875
2001-03-12,-34143.05897177419,-38671.721041055716,-34092.17512829912,-34702.78125
2001-03-13,-34193.9390625,-35415.151171875004,-29665.277490234377,-30530.302734375
2001-03-14,-30530.302734375,-30530.302734375,-30530.302734375,-30530.302734375
2001-03-15,-29817.935648696683,-32209.4765625,-29817.935648696683,-32209.4765625
2001-03-16,-32158.578274283438,-33023.603322800554,-31598.85618406648,-31955.04296875
2001-03-19,-31547.972580888265,-32667.41676924236,-31344.43727391479,-31649.740234375
2001-03-20,-32565.660453808752,-32667.428142726905,-31293.564342331847,-31395.33203125
2001-03-21,-30530.30675167224,-30784.725974602843,-30275.88752874164,-30428.5390625
2001-03-22,-30428.535058593752,-32362.1208984375,-29767.045166015625,-30530.302734375
2001-03-23,-31547.972160728998,-31853.275117123147,-30733.830943677927,-30886.482421875
2001-03-26,-31955.04940454871,-35516.91796875,-31497.09487486569,-35516.91796875
2001-03-27,-35720.448214285716,-37043.427777777775,-32056.8125,-32056.8125
2001-03-28,-33685.10025827508,-34448.357816997326,-30326.766999897205,-30937.373046875
2001-03-29,-31853.28570743865,-33990.40711273006,-31140.911905674846,-33176.265625
2001-03-30,-32616.54351042492,-33888.639591174724,-31140.91205675515,-32107.705078125
2001-04-02,-32158.592637540452,-32311.24418487055,-31039.147957119738,-31446.21875
2001-04-03,-30224.99842016852,-30632.069105962033,-29817.927734375,-29817.927734375
2001-04-04,-28851.134479025135,-29258.205159505207,-28087.876953125,-28087.876953125
2001-04-05,-28087.876953125,-28087.876953125,-28087.876953125,-28087.876953125
2001-04-06,-30530.305109797297,-30835.60816089527,-29716.163640202703,-30123.234375
2001-04-09,-29512.621930803572,-29614.38959263393,-28393.177650669644,-28494.9453125
2001-04-10,-28647.600418845057,-28749.368093512356,-26663.130762832698,-26764.8984375
2001-04-11,-27986.100703732976,-28240.519801039638,-25848.980286357004,-26154.283203125
2001-04-12,-27426.390431178435,-27477.274272423663,-26103.410558802483,-26663.1328125
2001-04-13,-26917.5435474537,-27070.195023148146,-25798.09939236111,-26103.40234375
2001-04-16,-25848.991579341317,-26357.829996257486,-25441.92084580838,-25492.8046875
2001-04-17,-24983.960161876286,-25543.682283629114,-24627.773357124486,-24729.541015625
2001-04-18,-26459.597614247312,-28393.18359375,-25899.875357022847,-28393.18359375
2001-04-19,-31547.972832975818,-32616.533203125,-30530.2962899766,-32616.533203125
2001-04-20,-33634.22288812786,-36992.55679223744,-33379.80365296804,-33430.6875
2001-04-23,-34601.010691997064,-36534.59658360866,-34397.47533498531,-34651.89453125
2001-04-24,-32616.527080585427,-33023.59762137276,-31140.89637023133,-31344.431640625
2001-04-25,-30784.719820288312,-35109.84574545279,-30123.229972910216,-32870.95703125
2001-04-26,-30784.719820288312,-35109.84574545279,-30123.229972910216,-32870.95703125
2001-04-27,-31242.686458333334,-32362.13125,-30886.49947916667,-31293.5703125
2001-04-30,-32565.65731166913,-35262.50080779173,-32260.354274372232,-34448.359375
2001-05-01,-34448.359375,-34448.359375,-34448.359375,-34448.359375
2001-05-02,-34906.31393094535,-36687.248315177254,-34346.591695901036,-34448.359375
2001-05-03,-34906.3125,-35669.57006195335,-34244.82261297376,-34906.3125
2001-05-04,-34448.362401921,-35771.342346455625,-33939.52396171537,-35262.50390625
2001-05-07,-36636.367561559506,-38264.65056429549,-35466.03915334302,-37196.08984375
2001-05-08,-39689.39174107143,-42742.421875,-39180.553385416664,-42742.421875
2001-05-09,-43760.09919688295,-45591.91730279898,-39994.6953125,-39994.6953125
2001-05-10,-41724.74609375,-42233.58446074695,-39536.741115663106,-41724.74609375
2001-05-11,-41724.75565365551,-42284.4779855948,-40859.73023156753,-41063.265625
2001-05-14,-47220.203125,-47220.203125,-45184.84954202586,-47220.203125
2001-05-15,-46406.05629280822,-47118.42996396975,-43658.32927547089,-44574.23828125
2001-05-16,-43861.85826991082,-47118.42315305966,-41215.8993023524,-41368.55078125
2001-05-17,-43912.752813824154,-44167.172007415254,-41419.444716631355,-42030.05078125
2001-05-18,-40707.06605816832,-41877.39420734066,-40198.22773244121,-41114.13671875
2001-05-21,-41317.662545235224,-43963.62123039807,-41317.662545235224,-42182.6875
2001-05-22,-43251.26099817961,-43963.63470873786,-41470.32672178398,-41928.28125
2001-05-23,-41215.904383895424,-42233.58103534963,-40707.06605816832,-41114.13671875
2001-05-24,-40350.88058803974,-40707.06742803504,-39943.80991375939,-40656.18359375
2001-05-25,-40961.489324095026,-46100.75692873303,-40910.60548642534,-44981.3125
2001-05-28,-44370.70555394432,-45795.452979988404,-43403.912657700115,-43861.8671875
2001-05-29,-45744.56670968955,-49459.08658711707,-45083.07686850383,-46507.82421875
2001-05-30,-47016.672998478985,-47729.046831789274,-44879.55149854812,-45998.99609375
2001-05-31,-44014.51646655386,-44777.77397753456,-42996.83978524626,-44167.16796875
2001-06-01,-44574.24508304196,-45032.19965581294,-43505.684413243005,-43658.3359375
2001-06-04,-43861.870886258665,-44879.54770496536,-43658.33552251732,-44065.40625
2001-06-05,-44268.94550030048,-44472.480881911055,-42335.359375,-42335.359375
2001-06-06,-42335.359375,-42335.359375,-42335.359375,-42335.359375
2001-06-07,-42844.19107810702,-44370.70619965478,-42844.19107810702,-44218.0546875
2001-06-08,-46864.016247979525,-48644.9506330819,-45642.80409819505,-47220.203125
2001-06-11,-46253.39453125,-47932.56066934818,-45693.67248521727,-46253.39453125
2001-06-12,-45897.21786029013,-47678.1520344699,-45897.21786029013,-46914.89453125
2001-06-13,-47423.73665101156,-47576.3881638367,-42996.84277908237,-44014.51953125
2001-06-14,-42640.656845868645,-42691.540684586864,-41419.444716631355,-42030.05078125
2001-06-15,-41215.907726753045,-42538.88748094512,-40299.998666158535,-41724.74609375
2001-06-18,-40503.53898889637,-41521.21584791387,-37145.20535413863,-37806.6953125
2001-06-19,-37145.19358598066,-38010.21864209254,-36432.820010359115,-36839.890625
2001-06-20,-36280.17465663285,-36738.12917544028,-32718.306177019527,-33227.14453125
2001-06-21,-33227.136446908095,-34143.045261677384,-32921.83350865167,-33634.20703125
2001-06-22,-33074.49661254883,-33328.91581726074,-32158.587475585937,-32565.658203125
2001-06-25,-32565.660601265823,-33583.33749505538,-32158.58984375,-32158.58984375
