Price,Open,High,Low,Close
Ticker,005935.KS,005935.KS,005935.KS,005935.KS
Date,,,,
2006-01-05,6459.743353515625,6511.215412109375,6382.535265625,6434.00732421875
2006-01-06,6485.476717202971,6524.08074528156,6434.004679764852,6498.3447265625
2006-01-09,6511.214019354044,6601.29010262574,6485.477995562131,6524.08203125
2006-01-10,6614.159816823422,6627.02783203125,6524.083710368629,6627.02783203125
2006-01-11,6562.688180517962,6639.89627675935,6524.084132397268,6536.9521484375
2006-01-12,6575.555689366902,6704.235839843749,6575.555689366902,6704.23583984375
2006-01-13,6704.23550122725,6742.839544420498,6549.819328454262,6717.103515625
2006-01-16,6807.176689743552,6935.856778396549,6742.836645417054,6922.98876953125
2006-01-17,6961.597756644275,7218.958117333527,6884.3896484375,6884.3896484375
2006-01-18,6884.388136187804,6884.388136187804,6536.951725576457,6627.02783203125
2006-01-19,6627.0256389668975,6768.5737594108505,6627.0256389668975,6729.9697265625
2006-01-20,6755.708837145157,6858.652971806417,6665.632719316555,6742.8408203125
2006-01-23,6588.422549019608,6652.762612974878,6524.0824850643385,6562.6865234375
2006-01-24,6536.951725576457,6627.02783203125,6524.083710368629,6627.02783203125
2006-01-25,6755.707219821304,6974.463453605994,6691.367151061101,6897.25537109375
2006-01-26,6897.257276205937,7000.201414656772,6858.653224286874,6935.861328125
2006-01-27,7013.068612393466,7116.012738813921,6910.124485973011,7077.40869140625
2006-01-31,7154.613360617271,7309.029476314046,7116.009331693076,7283.29345703125
2006-02-01,7218.95492640904,7309.031012834821,7141.746852329799,7206.0869140625
2006-02-02,7244.690428794847,7283.294463051303,6974.462188999658,7038.80224609375
2006-02-03,6948.726729910715,6948.726729910715,6755.706542968751,6755.70654296875
2006-02-06,6665.63108587809,6781.443208991802,6588.4230038022815,6768.5751953125
2006-02-07,6768.5737594108505,6871.517847006453,6729.969726562499,6729.9697265625
2006-02-08,6717.105325418909,6820.049468337206,6575.55712890625,6575.55712890625
2006-02-09,6678.499361840914,6678.499361840914,6614.1592909175915,6665.63134765625
2006-02-10,6665.630251398346,6691.36627553502,6562.686154851654,6614.158203125
2006-02-13,6614.158505935078,6691.366581879845,6562.686455305233,6639.89453125
2006-02-14,6639.894682362185,6691.366734163443,6485.4785269584145,6652.7626953125
2006-02-15,6639.896614059356,6691.368680835009,6395.404296874999,6395.404296875
2006-02-16,6434.004679764852,6498.344726562501,6369.664632967204,6498.3447265625
2006-02-17,6678.499472431752,6871.519688397988,6562.687342852011,6717.103515625
2006-02-20,6948.724609375,7038.800669126157,6845.780541087963,6948.724609375
2006-02-21,7077.406594453565,7077.406594453565,6858.650390625001,6858.650390625
2006-02-22,6858.652195062853,6897.25624118891,6807.180133561443,6845.7841796875
2006-02-23,7013.069431963127,7013.069431963127,6897.257276205937,6935.861328125
2006-02-24,6820.046875,6897.254952830189,6678.498732311321,6820.046875
2006-02-27,6820.046605282739,6820.046605282739,6704.23449311756,6755.70654296875
2006-02-28,6794.312289663461,6832.916336763822,6691.3681640625,6691.3681640625
2006-03-02,6820.047630806992,6845.78365960249,6717.103515625,6717.103515625
2006-03-03,6768.574728094363,6794.310753676471,6498.346459482231,6562.6865234375
2006-03-06,6524.081817626953,6588.421875,6485.477783203125,6588.421875
2006-03-07,6524.084116740399,6549.820148759099,6408.271972656249,6408.27197265625
2006-03-08,6369.66748046875,6382.535495580808,6176.647253787878,6369.66748046875
2006-03-09,6331.0623488416495,6395.402413362398,6253.8542714167515,6318.1943359375
2006-03-10,6138.042155279404,6395.402413362398,6138.042155279404,6318.1943359375
2006-03-13,6395.404296874999,6414.70632191587,6376.102271834129,6395.404296875
2006-03-14,6408.271972656249,6421.139988665599,6369.6679246282,6408.27197265625
2006-03-15,6472.610799236181,6485.478812753549,6343.930664062499,6343.9306640625
2006-03-16,6434.007727581522,6536.951851222827,6395.403681216033,6511.2158203125
2006-03-17,6498.348100316805,6575.556196558194,6427.574012095533,6536.9521484375
2006-03-20,6536.949921564365,6549.817933220987,6434.005828311382,6472.60986328125
2006-03-21,6472.612397038481,6472.612397038481,6382.536280181086,6395.404296875
2006-03-22,6395.403451129284,6395.403451129284,6138.043151285046,6195.94921875
2006-03-23,6215.250151326834,6331.062265947831,6202.382138591168,6228.1181640625
2006-03-24,6215.250337339536,6228.118350460321,6183.0803045375715,6202.38232421875
2006-03-27,6131.608217219717,6279.5903672680415,6131.608217219717,6240.986328125
2006-03-28,6189.515211253894,6228.11925623053,6150.911166277258,6195.94921875
2006-03-29,6195.9488802420665,6215.250901675842,6157.344837374514,6208.81689453125
2006-03-30,6292.457855724898,6318.193879674693,6221.683789862962,6279.58984375
2006-03-31,6273.156775086369,6434.006948806532,6273.156775086369,6401.8369140625
2006-04-03,6414.70437634038,6575.554536228554,6414.70437634038,6562.6865234375
2006-04-04,6627.027918306509,6858.652195062853,6588.423872180451,6845.7841796875
2006-04-05,6627.027918306509,6858.652195062853,6588.423872180451,6845.7841796875
2006-04-06,6781.442567894345,6820.046605282739,6704.23449311756,6755.70654296875
2006-04-07,6742.841556027215,6794.313628973988,6639.89741013367,6678.50146484375
2006-04-10,6652.762150209566,6652.762150209566,6427.571942030326,6524.08203125
2006-04-11,6446.873839968005,6524.081909907742,6446.873839968005,6472.60986328125
2006-04-12,6472.609248770979,6472.609248770979,6408.269196596318,6421.13720703125
2006-04-13,6421.139085224424,6524.083198815196,6388.969049727307,6414.705078125
2006-04-14,6562.687674319217,6755.707900034488,6434.00752384237,6704.23583984375
2006-04-17,6729.972211162861,6742.840226862981,6639.896101262019,6691.3681640625
2006-04-18,6691.366734163443,6704.234747113757,6588.422630560928,6652.7626953125
2006-04-19,6717.104786647185,6807.180904475787,6627.028668818583,6742.8408203125
2006-04-20,6742.83773751195,6742.83773751195,6639.893649916347,6729.9697265625
2006-04-21,6755.704481336806,6974.460626446759,6742.836472800926,6948.724609375
2006-04-24,6948.727615870787,6948.727615870787,6781.44343252575,6871.51953125
2006-04-25,6820.046875,6858.650913915094,6704.234758254717,6820.046875
2006-04-26,6820.045101281368,6832.913110906427,6755.705053156072,6794.30908203125
2006-04-27,6794.313628973988,6794.313628973988,6665.633446607057,6678.50146484375
2006-04-28,6678.501271824548,6691.369289689334,6549.821093176676,6575.55712890625
2006-05-02,6575.5544644137035,7013.066894531249,6536.9504264621555,7013.06689453125
2006-05-03,6807.180305363581,6871.520383864183,6678.50014836238,6691.3681640625
2006-05-04,6691.366480654762,6768.574555431548,6665.630455729167,6755.70654296875
2006-05-08,6768.5748231132075,6897.254952830189,6768.5748231132075,6820.046875
2006-05-09,6794.311970338983,6845.784030720339,6755.707925052966,6832.916015625
2006-05-10,6832.915226436968,6845.7832400460775,6742.839131173204,6807.17919921875
2006-05-11,6807.178862028301,6820.046875,6704.234758254717,6820.046875
2006-05-12,6794.309082031249,6794.309082031249,6691.365005030776,6794.30908203125
2006-05-15,6781.442567894345,6781.442567894345,6614.158405877976,6755.70654296875
2006-05-16,6729.970619852229,6729.970619852229,6524.082417332849,6639.89453125
2006-05-17,6639.893649916347,6781.4417703603,6588.421606118546,6729.9697265625
2006-05-18,6729.969726562499,6729.969726562499,6729.969726562499,6729.9697265625
2006-05-19,6729.969726562499,6729.969726562499,6729.969726562499,6729.9697265625
2006-05-22,6575.55559624566,6575.55559624566,6434.007432725694,6485.4794921875
2006-05-23,6343.930251472264,6414.704321214856,6247.42015636873,6350.3642578125
2006-05-24,6350.364670821184,6363.232684338552,6112.306420749873,6343.9306640625
2006-05-25,6343.929832482767,6343.929832482767,6035.097548548515,6067.267578125
2006-05-26,6047.966006026309,6093.004050752037,5983.625942132412,6022.22998046875
2006-05-29,6022.22998046875,6022.22998046875,6022.22998046875,6022.22998046875
2006-05-30,6015.79502688172,6047.965053763442,5977.1909946236565,5983.625
2006-05-31,6009.36279296875,6067.268858425622,6009.36279296875,6009.36279296875
2006-06-01,5964.324635366752,5990.060663998323,5848.512506524678,5874.24853515625
2006-06-02,5874.247634453638,5919.285677653173,5842.077603596827,5880.681640625
2006-06-05,5887.115052132923,5957.8891128689465,5887.115052132923,5912.85107421875
2006-06-07,5874.24761468011,5874.24761468011,5642.623393290752,5713.3974609375
2006-06-08,5629.756629889738,5629.756629889738,5404.566364694148,5443.17041015625
2006-06-09,5430.302469192739,5468.906515182261,5237.28223924513,5449.6044921875
2006-06-12,5449.602308228118,5449.602308228118,5346.658226844824,5430.30029296875
2006-06-13,5385.263670097277,5385.263670097277,5263.017541385391,5301.62158203125
2006-06-14,5256.583534611082,5327.3576091284895,5205.111480416604,5301.62158203125
2006-06-15,5308.056492301413,5353.094547387606,5263.018437215219,5295.1884765625
2006-06-16,5468.907206193873,5661.927460530128,5443.171172282373,5552.54931640625
2006-06-19,5552.547190718217,5661.92529296875,5468.905112526633,5661.92529296875
2006-06-20,5546.113957331731,5558.981971153847,5481.773888221154,5520.3779296875
2006-06-21,5520.3779296875,5539.679950420673,5436.73583984375,5520.3779296875
2006-06-22,5520.377224267353,5591.15129124514,5468.905175556236,5584.71728515625
2006-06-23,5552.547454353932,5726.265625,5468.905372191011,5726.265625
2006-06-26,5726.2658908420135,5790.60595703125,5674.793837890625,5790.60595703125
2006-06-27,5790.605587056029,5848.51164292659,5758.43555601683,5842.07763671875
2006-06-28,5713.398285421301,5784.17236328125,5687.662257108593,5784.17236328125
2006-06-29,5784.171621897594,5797.053964039906,5693.995226901418,5790.61279296875
2006-06-30,5900.1141523521865,6016.055260149501,5861.467116419749,5964.52587890625
2006-07-03,6067.584063838331,6067.584063838331,5964.52531116167,6016.0546875
2006-07-04,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-05,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-06,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-07,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-10,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-11,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-12,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-13,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-14,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-18,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-19,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-20,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-21,6016.054687500001,6016.054687500001,6016.054687500001,6016.0546875
2006-07-24,5648.908101285055,5713.31982421875,5584.496378351359,5713.31982421875
2006-07-25,5764.848342556424,5809.936541883681,5758.407171223958,5797.05419921875
2006-07-26,5797.05419921875,5797.05419921875,5797.05419921875,5797.05419921875
2006-07-27,5797.05419921875,5797.05419921875,5797.05419921875,5797.05419921875
2006-07-28,5784.171421674007,5784.171421674007,5745.524396584872,5758.40673828125
2006-07-31,5829.260216304833,5874.348416872937,5803.495530265917,5855.02490234375
2006-08-01,5809.93675811531,5880.789645409399,5771.28972868217,5816.3779296875
2006-08-02,5797.054515165441,5912.99560546875,5764.848656747856,5912.99560546875
2006-08-03,5912.995063286324,5970.965603122464,5887.230378914705,5951.64208984375
2006-08-04,5958.083260936655,5958.083260936655,5932.318576565037,5951.64208984375
2006-08-07,5951.643683182566,5951.643683182566,5829.26139965392,5874.349609375
2006-08-08,5803.495189898947,5925.877441406249,5797.054018766983,5925.87744140625
2006-08-09,5925.876936178145,5951.641618509354,5874.3475715157265,5938.75927734375
2006-08-10,5880.787716838878,5990.28759765625,5797.052513860887,5990.28759765625
2006-08-11,5964.52602881716,5990.290720086349,5874.349609375,5874.349609375
2006-08-14,5874.349908696251,5874.349908696251,5713.320580058744,5842.14404296875
2006-08-16,5925.879448205709,6048.261741157784,5925.879448205709,6035.37939453125
2006-08-17,6093.34794477983,6247.93605331547,6080.4656024018595,6235.0537109375
2006-08-18,6247.935395646192,6396.082317398627,6241.494225135217,6363.87646484375
2006-08-21,6363.87646484375,6363.87646484375,6363.87646484375,6363.87646484375
2006-08-22,6363.87646484375,6363.87646484375,6363.87646484375,6363.87646484375
2006-08-23,6363.877536266616,6370.318707862028,6267.259962335443,6299.4658203125
2006-08-24,6235.053747406639,6247.936089859958,6131.995007780083,6209.2890625
2006-08-25,6235.053835372069,6318.7890625,6235.053835372069,6318.7890625
2006-08-28,6363.876917685232,6408.965114470451,6350.994575746598,6389.6416015625
2006-08-29,6415.405679206014,6479.8173828125,6415.405679206014,6479.8173828125
2006-08-30,6479.8189062500005,6479.8189062500005,6402.52484375,6441.171875
2006-08-31,6441.171875,6492.70125,6428.28953125,6441.171875
2006-09-01,6389.640997763419,6479.8173828125,6389.640997763419,6479.8173828125
2006-09-04,6505.583593750001,6505.583593750001,6428.28953125,6441.171875
2006-09-05,6421.848359375001,6441.171875,6344.554296875001,6441.171875
2006-09-06,6428.291060818033,6428.291060818033,6370.320500149333,6402.5263671875
2006-09-07,6273.7028990348335,6402.5263671875,6273.7028990348335,6402.5263671875
2006-09-08,6363.8762452411165,6363.8762452411165,6286.5822017766495,6344.552734375
2006-09-11,6293.024270004367,6312.347783627717,6164.200845848699,6222.17138671875
2006-09-12,6235.053729134316,6254.377242757667,6157.759674640916,6222.17138671875
2006-09-13,6273.701133930854,6305.906991907912,6241.495275953796,6299.4658203125
2006-09-14,6247.935395646192,6363.87646484375,6247.935395646192,6363.87646484375
2006-09-15,6325.229441777898,6363.87646484375,6273.700077690094,6363.87646484375
2006-09-18,6363.878254559886,6531.348734943041,6363.878254559886,6466.93701171875
2006-09-19,6492.70263671875,6505.584983220177,6441.1732507130455,6492.70263671875
2006-09-20,6428.289025464695,6454.0537109375,6389.641997255489,6454.0537109375
2006-09-21,6454.05331125567,6479.817995132938,6370.318088654549,6389.6416015625
2006-09-22,6415.405845905173,6415.405845905173,6247.935412176725,6350.994140625
2006-09-25,6280.142071352034,6325.230270838664,6222.171529154938,6293.0244140625
2006-09-26,6325.230742067799,6331.671913902898,6254.3778518817035,6305.9072265625
2006-09-27,6331.672745841988,6396.08447265625,6318.790400479135,6396.08447265625
2006-09-28,6389.643257898696,6421.84912109375,6338.1138767866105,6421.84912109375
2006-09-29,6415.408714002766,6421.8498874104,6325.2322862959,6402.5263671875
2006-10-02,6389.6425,6441.171875,6350.99546875,6441.171875
2006-10-04,6383.201914654356,6415.407776988637,6299.466672585228,6376.7607421875
2006-10-09,6299.464860759797,6357.4353962882615,6177.082619088595,6286.58251953125
2006-10-10,6273.702169536072,6273.702169536072,6202.849270290798,6260.81982421875
2006-10-11,6209.289493395619,6247.9365234375,6151.318948332796,6247.9365234375
2006-10-12,6293.024288446577,6293.024288446577,6170.642035140041,6209.2890625
2006-10-13,6247.93605331547,6267.259566882425,6228.612539748516,6235.0537109375
2006-10-16,6235.051506869195,6260.816182517415,6209.286831220975,6241.49267578125
2006-10-17,6228.612755756791,6254.37744140625,6138.436355983683,6254.37744140625
2006-10-18,6189.962664833148,6189.962664833148,6138.433319028086,6170.63916015625
2006-10-19,6157.757138084082,6177.080643747526,6067.580778321344,6099.78662109375
2006-10-20,6067.583061022637,6067.583061022637,5977.406667334402,6028.93603515625
2006-10-23,6016.056038549391,6080.4677734375,5867.909048306739,6080.4677734375
2006-10-24,5990.29099362091,6061.143897846533,5964.526301175229,6003.17333984375
2006-10-25,5990.28759765625,6022.493444955478,5977.4052587365595,5990.28759765625
2006-10-26,6041.8205678445165,6061.144087784318,5996.732354651647,6035.37939453125
2006-10-27,6009.614066288389,6028.937584186422,5951.643512594289,5977.408203125
2006-10-30,5932.3189604604995,5951.642474989686,5822.819044795105,5855.02490234375
2006-10-31,5848.583441602845,5887.23046875,5797.054072073304,5887.23046875
2006-11-01,5887.230918734682,5912.99560546875,5874.348575367648,5912.99560546875
2006-11-02,5880.789243482506,5925.877441406249,5822.818703294836,5925.87744140625
2006-11-03,5912.995445931312,5919.436617441041,5848.583730834021,5855.02490234375
2006-11-06,5816.378713764964,5835.702231086442,5745.525816919543,5784.1728515625
2006-11-07,5855.024667344955,5861.465838596159,5809.936468586523,5848.58349609375
2006-11-08,5887.230378914705,5951.642089843751,5855.024523450184,5951.64208984375
2006-11-09,5951.643638927716,6048.261230468751,5925.878947850107,6048.26123046875
2006-11-10,6048.260975939163,6067.584493434176,6028.937458444149,6054.7021484375
2006-11-13,6093.345141448655,6170.63916015625,6067.580468546124,6170.63916015625
2006-11-14,6222.172788266782,6260.81982421875,6209.290442949459,6260.81982421875
2006-11-15,6325.229980468749,6325.229980468749,6280.141783051966,6325.22998046875
2006-11-16,6344.552953310824,6370.317635354726,6260.817736668143,6363.87646484375
2006-11-17,6325.230742067799,6363.877773078397,6247.936680046604,6305.9072265625
2006-11-20,6286.581191662462,6383.19873046875,6260.816514647451,6383.19873046875
2006-11-21,6383.201328125,6441.171875,6383.201328125,6441.171875
2006-11-22,6428.289025464695,6466.936053673901,6415.406682728293,6454.0537109375
2006-11-23,6383.203033111236,6441.173595470471,6350.997165133884,6434.732421875
2006-11-24,6370.319992862073,6415.408203125,6312.349436809739,6415.408203125
2006-11-27,6350.996979926434,6402.5263671875,6331.673459703533,6402.5263671875
2006-11-28,6293.025077013466,6350.9956253175815,6286.583904979675,6338.11328125
2006-11-29,6312.34901751894,6376.7607421875,6312.34901751894,6376.7607421875
2006-11-30,6434.732421875,6434.732421875,6402.526553897648,6434.732421875
2006-12-01,6428.28953125,6441.171875,6396.083671875001,6441.171875
2006-12-04,6441.171875,6441.171875,6441.171875,6441.171875
2006-12-05,6434.730703125,6441.171875,6415.4071875,6441.171875
2006-12-06,6441.173595470471,6441.173595470471,6357.438338729355,6434.732421875
2006-12-07,6408.9634074837595,6428.286915245018,6331.669376438729,6383.19873046875
2006-12-08,6363.8773365236375,6363.8773365236375,6247.936251445272,6267.259765625
2006-12-11,6280.141909260396,6280.141909260396,6209.28902618156,6235.0537109375
2006-12-12,6235.052638711734,6312.3466796875,6235.052638711734,6312.3466796875
2006-12-13,6305.907421081047,6338.11328125,6254.378044810722,6338.11328125
2006-12-14,6331.670612288873,6363.87646484375,6254.376566157168,6363.87646484375
2006-12-15,6350.995962540063,6350.995962540063,6254.378376903044,6280.14306640625
2006-12-18,6280.141348916975,6299.464860759797,6241.494325231332,6286.58251953125
2006-12-19,6254.377695111147,6273.701210132088,6209.289493395619,6247.9365234375
2006-12-20,6260.81731903699,6312.3466796875,6247.934978874362,6312.3466796875
2006-12-21,6260.8188667847935,6293.024725153028,6189.965978374677,6247.9365234375
2006-12-22,6202.848907470703,6215.731252034506,6157.760701497396,6183.525390625
2006-12-26,6131.993917410714,6312.3466796875,6086.905726841517,6312.3466796875
2006-12-27,6247.91796875,6273.950960286458,6195.851985677083,6247.91796875
2006-12-28,6215.376729329427,6247.91796875,6189.343737792969,6247.91796875
2007-01-02,6273.951262019231,6345.5419921875,6247.9182692307695,6345.5419921875
2007-01-03,6358.557631443887,6358.557631443887,6221.884437728102,6241.4091796875
2007-01-04,6260.930435722207,6260.930435722207,6150.2902928872,6234.8974609375
2007-01-05,6234.896624909729,6234.896624909729,6091.715282792805,6195.84716796875
2007-01-08,6117.752548185377,6182.835022102243,6046.161826876824,6130.76904296875
2007-01-09,6078.70209400958,6111.243325776226,6052.669108596262,6072.19384765625
2007-01-10,6026.637007181623,6052.66999641351,5844.406082558421,5883.45556640625
2007-01-11,5883.4551348005025,5889.963381631033,5818.372666495186,5831.38916015625
2007-01-12,5857.422406318009,5981.0791015625,5844.4059120817465,5981.0791015625
2007-01-15,6039.653534066524,6065.6865234375,5987.587555324571,6065.6865234375
2007-01-16,6052.668457031251,6065.684948336694,6007.110737462198,6052.66845703125
2007-01-17,6065.686692174001,6065.686692174001,5929.013494174373,6026.63720703125
2007-01-18,5922.503741515642,5955.044970864629,5850.913036947871,5902.97900390625
2007-01-19,5844.405988184036,5844.405988184036,5753.29052734375,5753.29052734375
2007-01-22,5837.897670200893,5922.5048828125,5837.897670200893,5922.5048828125
2007-01-23,5883.454807096641,5942.029025308886,5883.454807096641,5909.48779296875
2007-01-24,5942.029241207756,6000.603461548249,5922.504501094259,5994.09521484375
2007-01-25,6020.130039083547,6085.212525992558,6000.6052930108435,6039.65478515625
2007-01-26,5922.5048828125,5961.554365556319,5876.947152944712,5922.5048828125
2007-01-29,5922.503785551265,5929.012031469452,5785.830621269312,5792.3388671875
2007-01-30,5792.341063338327,5792.341063338327,5681.7008407801795,5701.2255859375
2007-01-31,5720.749291329362,5753.29052734375,5649.158572097709,5753.29052734375
2007-02-01,5753.288310282939,5792.337778452281,5720.747086808488,5779.3212890625
2007-02-02,5837.898028841287,6039.653702078834,5785.832048650952,6026.63720703125
2007-02-05,6013.619461862664,6013.619461862664,5935.5205078125,5935.5205078125
2007-02-06,5922.504779616241,5922.504779616241,5850.9140625,5850.9140625
2007-02-07,5870.437873746142,5870.437873746142,5792.338921988987,5798.84716796875
2007-02-08,5831.387840522134,5831.387840522134,5727.255914798525,5733.76416015625
2007-02-09,5707.7315553007675,5733.764538449232,5662.173834790955,5720.748046875
2007-02-12,5668.682339716124,5681.698831885393,5564.550402361982,5577.56689453125
2007-02-13,5577.56689453125,5577.56689453125,5577.56689453125,5577.56689453125
2007-02-14,5492.961635373674,5538.519374055682,5473.436890224241,5518.99462890625
2007-02-15,5571.058544017651,5694.715217307762,5558.042052092375,5623.12451171875
2007-02-16,5740.272642623546,5955.044748299937,5668.681940731416,5876.94580078125
2007-02-20,5981.079248566323,6189.343161465259,5961.554506732048,6117.75244140625
2007-02-21,6098.227806010317,6163.310279927183,6052.670074268512,6130.76904296875
2007-02-22,6130.76904296875,6130.76904296875,6130.76904296875,6130.76904296875
2007-02-23,6065.684389860734,6117.750350288723,5987.58544921875,5987.58544921875
2007-02-26,5987.58544921875,5987.58544921875,5987.58544921875,5987.58544921875
2007-02-27,5889.962555960323,5974.569752896769,5792.3388671875,5792.3388671875
2007-02-28,5616.616216537056,5694.715167404315,5603.599724725846,5675.1904296875
2007-03-01,5675.1904296875,5675.1904296875,5675.1904296875,5675.1904296875
2007-03-05,5675.193048137991,5805.358026306294,5636.1435546875,5636.1435546875
2007-03-06,5642.649043124466,5792.338694787514,5642.649043124466,5714.23974609375
2007-03-07,5805.355347799598,5811.863593705204,5655.665691970686,5675.1904296875
