Price,Open,High,Low,Close
2003-06-05,4691.25587694434,4740.563371146458,4663.080165971702,4698.2998046875
2003-06-06,4698.2998046875,4698.2998046875,4698.2998046875,4698.2998046875
2003-06-09,4740.566597872003,4853.2695184752,4712.390867721203,4846.2255859375
2003-06-10,4789.874125635902,4888.4891811637,4775.786260560501,4846.2255859375
2003-06-11,4902.574116847826,4965.969471807065,4846.222690217391,4860.310546875
2003-06-12,4930.7490234375,4958.924732142857,4895.529387555804,4930.7490234375
2003-06-13,4987.102431793866,5015.278151747504,4909.619201921362,4937.794921875
2003-06-16,4860.309915402768,4902.573479884531,4803.95849609375,4803.95849609375
2003-06-17,4973.0128375568975,5036.40818534445,4923.705344833246,5029.3642578125
2003-06-18,4951.880464198225,5057.539364572299,4951.880464198225,4987.10009765625
2003-06-19,5071.627322635135,5282.9451277449325,5029.3637616131755,5212.505859375
2003-06-20,5142.069796048678,5212.509108323317,5127.98193359375,5127.98193359375
2003-06-23,5127.979243259804,5142.067098323705,5015.276402748599,5029.3642578125
2003-06-24,4930.75005000889,4965.969693223239,4916.662192723151,4951.8818359375
2003-06-25,4965.968997196627,5078.671839686196,4944.837214229833,5064.583984375
2003-06-26,4965.968223540381,5177.28602028678,4965.968223540381,5135.0224609375
2003-06-27,5170.243449456804,5219.550948293586,5085.71630859375,5085.71630859375
2003-06-30,5043.4525335607395,5078.6721741582305,4980.057180485255,5001.18896484375
2003-07-01,5001.189679730663,5106.848616626381,4958.9261049723755,5099.8046875
2003-07-02,5205.463428260824,5226.59521484375,5149.111997373021,5226.59521484375
2003-07-03,5381.55908203125,5508.349741031986,5339.295529031005,5381.55908203125
2003-07-04,5374.518630981445,5430.870071411133,5339.298980712891,5409.73828125
2003-07-07,5452.000454126862,5459.044382362168,5402.692956479719,5437.91259765625
2003-07-08,5628.099088010704,5635.143016781682,5571.747657842887,5614.01123046875
2003-07-09,5621.056075376339,5628.100005295358,5557.660706105178,5585.83642578125
2003-07-10,5550.614673848055,5606.966091856664,5522.43896484375,5522.43896484375
2003-07-11,5466.087617980647,5550.61474609375,5423.824053924096,5550.61474609375
2003-07-14,5564.702667124542,5783.064417353479,5557.658739697802,5768.9765625
2003-07-15,5790.107798856848,5797.1517256194475,5691.492824180454,5747.84423828125
2003-07-16,5846.460066069827,5923.943271764728,5761.93293258448,5888.7236328125
2003-07-17,5888.7236328125,5888.7236328125,5888.7236328125,5888.7236328125
2003-07-18,5599.9240323812655,5747.846553991337,5599.9240323812655,5691.4951171875
2003-07-21,5663.319974182279,5783.06678955678,5663.319974182279,5733.75927734375
2003-07-22,5705.582263539139,5804.197265625,5698.53833481872,5804.197265625
2003-07-23,5846.459543447955,5874.635252091078,5663.317437267658,5684.44921875
2003-07-24,5642.1857630880995,5761.932527098708,5621.053981203875,5726.712890625
2003-07-25,5691.492824180454,5747.84423828125,5621.053556554458,5747.84423828125
2003-07-28,5846.460066069827,5909.8554161838365,5811.240427117599,5888.7236328125
2003-07-29,5916.902440599173,5973.253892414404,5888.726714691558,5966.2099609375
2003-07-30,5916.899952735765,5966.207452341896,5916.899952735765,5938.03173828125
2003-07-31,5916.898780235878,5980.294124309834,5825.327727684608,5860.54736328125
2003-08-01,5888.725824347125,6015.516571761297,5888.725824347125,6001.4287109375
2003-08-04,5916.899952735765,6001.427094917704,5916.899952735765,5938.03173828125
2003-08-05,5952.1178828444445,6050.732853684471,5952.1178828444445,6029.60107421875
2003-08-06,5916.899165783898,5930.987020940526,5790.108469374243,5818.2841796875
2003-08-07,5804.196217606707,5811.240145055259,5698.53730587843,5776.0205078125
2003-08-08,5776.021842768627,5804.197559074815,5698.538622926609,5719.67041015625
2003-08-11,5592.87784950406,5747.84423828125,5585.83392274146,5747.84423828125
2003-08-12,5776.020642089844,5776.020642089844,5599.922451782227,5635.14208984375
2003-08-13,5719.669656723485,5818.284650804924,5691.493944128788,5811.24072265625
2003-08-14,5895.766840533088,5987.337890625,5825.327571231617,5987.337890625
2003-08-15,5987.337890625,5987.337890625,5987.337890625,5987.337890625
2003-08-18,6022.558296585993,6043.690080082786,5881.679739940707,5902.8115234375
2003-08-19,6092.996979469477,6128.216615188953,6057.77734375,6057.77734375
2003-08-20,6071.867313218391,6191.614116379311,6029.603735632184,6128.21875
2003-08-21,6114.1310916265575,6226.833968891563,6114.1310916265575,6219.7900390625
2003-08-22,6240.920026975897,6325.447160524103,6219.788243588845,6283.18359375
2003-08-25,6255.008755996049,6304.316257450973,6212.7451833204,6240.9208984375
2003-08-26,6184.5695496633,6297.272411616162,6149.34990530303,6276.140625
2003-08-27,6297.272328671698,6304.316257450973,6226.833040878951,6240.9208984375
2003-08-28,6339.534728167808,6339.534728167808,6149.348686322774,6170.48046875
2003-08-29,6212.745905172414,6226.833764367816,6043.691594827586,6128.21875
2003-09-01,6156.393066406251,6205.70056236145,6092.997714463852,6156.39306640625
2003-09-02,6198.657402366434,6212.7452600990855,6050.7348961736,6064.82275390625
2003-09-03,6085.952167630057,6135.259650469653,6043.688610910404,6092.99609375
2003-09-04,6085.95471975344,6177.525797712693,6071.866861605863,6142.30615234375
2003-09-05,6226.833040878951,6290.228399892424,6198.657325761851,6240.9208984375
2003-09-08,6247.9641440424275,6360.6669921875,6212.744503997093,6360.6669921875
2003-09-09,6452.237932477678,6621.292201450893,6438.15007672991,6508.58935546875
2003-09-10,6508.58935546875,6508.58935546875,6508.58935546875,6508.58935546875
2003-09-11,6508.58935546875,6508.58935546875,6508.58935546875,6508.58935546875
2003-09-12,6508.58935546875,6508.58935546875,6508.58935546875,6508.58935546875
2003-09-15,6409.975,6438.1507142857145,6156.393571428572,6163.4375
2003-09-16,6128.2180865087175,6269.096663210067,6114.130228838582,6262.052734375
2003-09-17,6339.535627693966,6388.843127020475,6290.228128367457,6332.49169921875
2003-09-18,6353.623296514287,6360.667224780933,6205.700802914731,6255.00830078125
2003-09-19,6332.4905023619185,6339.534429505814,6008.469853742732,6057.77734375
2003-09-22,5952.117408014113,5973.249185794044,5628.096815388492,5677.404296875
2003-09-23,5635.143474842767,5670.363121560535,5480.177029284591,5599.923828125
2003-09-24,5691.493687307098,5740.801182122877,5621.0544089988425,5705.58154296875
2003-09-25,5508.3519034445135,5656.274397015274,5480.176190383417,5649.23046875
2003-09-26,5578.792727126289,5642.188099025451,5466.08984375,5466.08984375
2003-09-29,5459.044889028137,5501.308462362548,5325.210240135834,5444.95703125
2003-09-30,5508.351110341598,5635.14180086097,5508.351110341598,5522.43896484375
2003-10-01,5466.087827148438,5656.273872680665,5451.9999719238285,5635.14208984375
2003-10-02,5797.1532199070525,5797.1532199070525,5705.582148389687,5754.8896484375
2003-10-03,5754.8896484375,5754.8896484375,5754.8896484375,5754.8896484375
2003-10-06,5881.679809280359,5994.382655925253,5867.591953449748,5930.9873046875
2003-10-07,6015.516571761297,6036.648362996993,5938.033337230414,6001.4287109375
2003-10-08,6057.778608214181,6057.778608214181,5930.987893158535,5973.25146484375
2003-10-09,5973.250647243291,6071.865634344005,5952.118864293137,6036.64599609375
2003-10-10,6071.866198867627,6311.359761235955,6029.602629037921,6269.09619140625
2003-10-13,6184.56905174684,6304.3158329310045,6142.305481917135,6269.09619140625
2003-10-14,6332.491331660458,6424.062396523179,6325.447403594095,6381.798828125
2003-10-15,6424.0633141629705,6445.195101380612,6297.272590857123,6353.6240234375
2003-10-16,6339.535957477557,6473.37060546875,6283.184526744423,6473.37060546875
2003-10-17,6466.3259298949115,6564.940922289823,6332.49129735896,6367.7109375
2003-10-20,6318.4031662586995,6480.413503855076,6318.4031662586995,6452.23779296875
2003-10-21,6508.58935546875,6600.160417829241,6438.15007672991,6508.58935546875
2003-10-22,6550.853681848404,6635.380826130319,6445.19475149601,6621.29296875
2003-10-23,6466.324267850908,6508.587825157123,6269.094333755238,6304.31396484375
2003-10-24,6304.315554271847,6332.491266246247,6121.173426438251,6156.39306640625
2003-10-27,6163.43879699707,6311.361328125,6135.263076782227,6311.361328125
2003-10-28,6318.403302873884,6543.808994838169,6269.095807756697,6508.58935546875
2003-10-29,6635.379248151432,6677.642810241568,6571.983905016227,6579.02783203125
2003-10-30,6621.293976413216,6649.469695461783,6564.942538316082,6635.3818359375
2003-10-31,6691.732255651596,6698.776184341756,6529.721895777925,6621.29296875
2003-11-03,6621.29505153451,6691.7343605933875,6571.987535193295,6684.6904296875
2003-11-04,6762.169395876827,6825.564733963172,6677.642278428367,6748.08154296875
2003-11-05,6677.642797851563,6769.213848876953,6649.46708984375,6762.169921875
2003-11-06,6762.170362903225,6769.214290364583,6536.764684139785,6550.8525390625
2003-11-07,6621.293198047693,6719.908203124999,6593.117482311321,6719.908203125
2003-11-10,6635.378717643508,6684.686202806464,6473.368409250938,6564.939453125
2003-11-11,6424.062669468547,6501.545881490646,6381.799099274675,6494.501953125
2003-11-12,6480.414394946808,6621.29296875,6445.19475149601,6621.29296875
2003-11-13,6733.996060993186,6741.03998992728,6628.337126981787,6719.908203125
2003-11-14,6677.643871185367,6741.039224392824,6607.204589843749,6607.20458984375
2003-11-17,6550.853380050163,6557.897308415809,6395.886956005966,6494.501953125
2003-11-18,6452.238565949893,6586.073208693395,6452.238565949893,6571.9853515625
2003-11-19,6424.064468099671,6487.459841140128,6374.756955734871,6431.1083984375
2003-11-20,6381.800166820365,6431.107673628028,6304.316941836895,6325.44873046875
2003-11-21,6304.315720942982,6459.282140899123,6283.183936403509,6424.0625
2003-11-24,6402.927774560491,6431.103474338535,6226.829650947717,6247.96142578125
2003-11-25,6353.623064178433,6388.842704223768,6283.183784087762,6360.6669921875
2003-11-26,6374.755454262535,6431.10688369248,6325.447953511332,6409.97509765625
2003-11-27,6409.973163290683,6438.14886950295,6346.5778243130835,6417.01708984375
2003-11-28,6431.105772219422,6579.02824890793,6431.105772219422,6550.8525390625
2003-12-01,6550.851600221298,6621.290864739807,6487.45626215464,6564.939453125
2003-12-02,6614.249479409851,6628.337337725953,6571.985904461546,6600.16162109375
2003-12-03,6621.293976413216,6698.777203796775,6571.986468078225,6635.3818359375
2003-12-04,6593.116950244035,6621.292663706617,6494.501953125,6494.501953125
2003-12-05,6487.457696350706,6487.457696350706,6332.491280151232,6360.6669921875
2003-12-08,6360.66840983073,6381.800198567708,6212.745888671875,6339.53662109375
2003-12-09,6325.447617845857,6395.886900895365,6255.008334796348,6269.09619140625
2003-12-10,6163.437058067742,6381.798828125,6142.305273868653,6381.798828125
2003-12-11,6381.79832203902,6501.545089671098,6374.75439453125,6374.75439453125
2003-12-12,6480.414384443681,6515.634027837397,6381.799382941278,6409.97509765625
2003-12-15,6480.41409639371,6543.809451684518,6445.194454565483,6494.501953125
2003-12-16,6353.625575397507,6452.240606501238,6325.449852225013,6395.88916015625
2003-12-17,6409.974167990819,6431.105950962217,6226.832048905367,6233.8759765625
2003-12-18,6233.8759765625,6255.007759533898,6163.436699991172,6233.8759765625
2003-12-19,6276.138297907086,6367.709339290691,6247.962592865977,6318.40185546875
2003-12-22,6212.74466315222,6311.359657805429,6212.74466315222,6226.83251953125
2003-12-23,6255.0082322893095,6290.227873236885,6226.83251953125,6226.83251953125
2003-12-24,6269.098459300256,6290.230251859695,6135.263773090475,6184.5712890625
2003-12-25,6184.5712890625,6184.5712890625,6184.5712890625,6184.5712890625
2003-12-26,6184.570389917186,6226.833968891563,6184.570389917186,6219.7900390625
2003-12-29,6198.65966796875,6233.879325173119,6170.4839422052555,6198.65966796875
2003-12-30,6311.360449002217,6395.887597872782,6269.096874566934,6353.6240234375
2003-12-31,6353.6240234375,6353.6240234375,6353.6240234375,6353.6240234375
2004-01-01,6353.6240234375,6353.6240234375,6353.6240234375,6353.6240234375
2004-01-02,6353.624448644558,6381.800166820365,6290.2290827489915,6325.44873046875
2004-01-05,6325.448035134905,6445.19482421875,6304.31624882599,6445.19482421875
2004-01-06,6579.029059103261,6579.029059103261,6459.282277513586,6480.4140625
2004-01-07,6529.720756678427,6607.20395875336,6508.588974294355,6550.8525390625
2004-01-08,6635.380302380397,6726.9513681245,6600.160661709588,6607.20458984375
2004-01-09,6762.170429379921,7212.981791338583,6733.9947192575055,7156.63037109375
2004-01-12,7114.36474609375,7184.804001005569,7015.749789217202,7114.36474609375
2004-01-13,7156.630191507206,7170.718046214898,7043.9273538456755,7086.19091796875
2004-01-14,6917.139267291772,7036.886077418004,6917.139267291772,6966.44677734375
2004-01-15,6973.486873937878,7043.926135290785,6910.09153872026,6994.61865234375
2004-01-16,7058.018215978569,7142.545380241786,7043.930355268033,7128.45751953125
2004-01-19,7170.719154870442,7382.03700815739,7142.543441098849,7339.7734375
2004-01-20,7339.774088232237,7466.564811445462,7255.24693942342,7410.21337890625
2004-01-21,7410.213378906251,7410.213378906251,7410.213378906251,7410.21337890625
2004-01-22,7410.213378906251,7410.213378906251,7410.213378906251,7410.21337890625
2004-01-23,7410.213378906251,7410.213378906251,7410.213378906251,7410.21337890625
2004-01-26,7635.617295011468,7818.75940725344,7537.00231149656,7677.880859375
2004-01-27,7804.670675744744,7804.670675744744,7466.562198817173,7537.00146484375
2004-01-28,7579.2646484375,7720.143173501394,7494.737533399163,7579.2646484375
2004-01-29,7621.529994943128,7621.529994943128,7438.387869371482,7508.8271484375
2004-01-30,7508.828319753399,7522.916177764193,7339.774023623867,7382.03759765625
2004-02-02,7382.036825619103,7466.56396484375,7325.685399469339,7466.56396484375
2004-02-03,7255.245188965789,7382.035881588492,7241.1573342299325,7283.4208984375
2004-02-04,7241.159509685044,7283.423086589821,7170.720214843751,7170.72021484375
2004-02-05,7114.366464614868,7255.245008468629,7086.190755844116,7212.9814453125
2004-02-06,7269.332917012571,7537.002152328925,7241.157208031902,7424.29931640625
2004-02-09,7551.0910595073665,7691.9696240504145,7537.003203053062,7649.7060546875
2004-02-10,7706.05905073117,7748.32262870593,7579.268316806891,7691.97119140625
2004-02-11,7748.321423031362,7875.1121372264215,7720.145708765795,7804.6728515625
2004-02-12,7889.1998235428055,7889.1998235428055,7691.969827954235,7734.2333984375
2004-02-13,7677.882649739583,7818.761230468749,7635.619075520833,7818.76123046875
2004-02-16,7818.760524499056,7973.726949308948,7762.40909729546,7931.46337890625
2004-02-17,7903.287074497767,8044.165631975447,7832.847795758928,7889.19921875
2004-02-18,7931.46339402607,8001.902678164845,7734.2333984375,7734.2333984375
2004-02-19,7762.409798177083,7818.761230468749,7677.882649739583,7818.76123046875
2004-02-20,7706.05768478199,7804.672682576275,7663.794114298726,7734.2333984375
2004-02-23,7677.88239027508,7776.497393452925,7593.35524469407,7706.05810546875
2004-02-24,7607.441075211865,7663.7924905838045,7452.474682939031,7480.650390625
2004-02-25,7438.387589285714,7452.475444568452,7353.860457589286,7396.1240234375
2004-02-26,7424.301237041053,7494.740527715067,7367.949804501843,7410.21337890625
2004-02-27,7325.684489678899,7677.880859375,7325.684489678899,7677.880859375
2004-03-01,7677.880859375,7677.880859375,7677.880859375,7677.880859375
2004-03-02,7818.760708695284,7861.024280093638,7734.2335658985785,7804.6728515625
2004-03-03,7818.760708695284,7875.1121372264215,7776.497137296931,7804.6728515625
2004-03-04,7804.669062019442,8015.986816406251,7776.493361434535,8015.98681640625
2004-03-05,8044.164784532913,8044.164784532913,7945.5498046875,7945.5498046875
2004-03-08,7903.28768037056,7931.46339402607,7706.05768478199,7734.2333984375
2004-03-09,7607.4452835111315,7677.88459169179,7537.005975330472,7593.357421875
2004-03-10,7579.265367525894,7635.616782897834,7466.562536782015,7480.650390625
2004-03-11,7452.475725184686,7621.529994943128,7438.387869371482,7508.8271484375
2004-03-12,7466.564745721016,7508.828319753399,7142.544011472745,7382.03759765625
2004-03-15,7494.739010416667,7508.826865699405,7396.1240234375,7396.1240234375
2004-03-16,7283.421763102213,7438.388183593749,7241.158193877249,7438.38818359375
2004-03-17,7522.914456708715,7706.0565689506875,7494.738747133028,7677.880859375
2004-03-18,7720.143895766315,7720.143895766315,7565.1775036980125,7663.79248046875
2004-03-19,7621.531217447916,7818.761230468749,7607.443359374999,7818.76123046875
2004-03-22,7748.319603415097,7804.671018712662,7621.528918995577,7663.79248046875
2004-03-23,7537.002652603685,7663.793351432532,7494.739086327403,7621.52978515625
2004-03-24,7607.442451279982,7677.881733236278,7537.003169323686,7635.6181640625
2004-03-25,7677.879996896905,7706.055703307536,7480.650052022489,7537.00146484375
2004-03-26,7706.0565689506875,7804.6715524655965,7649.705149799312,7677.880859375
2004-03-29,7734.234082031249,7903.28837890625,7720.1462239583325,7818.76123046875
2004-03-30,7917.374930245535,7959.638497488839,7846.935651506697,7889.19921875
2004-03-31,8001.905874399038,8058.25732421875,7931.4665621243985,8058.25732421875
2004-04-01,8030.077326766304,8100.5166015625,8001.901616847826,8100.5166015625
2004-04-02,8142.779801576327,8156.867655904314,7959.6376953125,7959.6376953125
2004-04-05,7959.6376953125,7959.6376953125,7959.6376953125,7959.6376953125
2004-04-06,8227.307996323529,8382.2744140625,8199.132284007352,8382.2744140625
2004-04-07,8382.270711263021,8551.324910481771,8325.919311523438,8452.7099609375
2004-04-08,8523.1533203125,8523.1533203125,8410.450466490185,8523.1533203125
2004-04-09,8438.625838694852,8452.71369485294,8311.835133272058,8382.2744140625
2004-04-12,8382.274918352972,8649.94420146004,8368.187061347337,8593.5927734375
2004-04-13,8664.031284877232,8762.646275111607,8621.767717633928,8678.119140625
2004-04-14,8678.124974593495,8678.124974593495,8565.422052845528,8664.037109375
2004-04-15,8664.037109375,8664.037109375,8664.037109375,8664.037109375
2004-04-16,8593.594226772939,8593.594226772939,8340.012757786195,8368.1884765625
2004-04-19,8382.272610927066,8438.6240234375,8325.921198416632,8438.6240234375
2004-04-20,8551.334187627031,8664.037109375,8438.631265879065,8664.037109375
2004-04-21,8635.85588125,8833.08586875,8565.4166,8804.91015625
2004-04-22,8804.913920740926,8889.44109438004,8692.211022555442,8734.474609375
2004-04-23,8804.9105609792,8973.96484375,8762.6469902865,8973.96484375
2004-04-26,8973.967447396664,8988.055308381588,8819.0009765625,8819.0009765625
2004-04-27,8819.00073637237,8861.264318176072,8664.034269758798,8706.2978515625
2004-04-28,8706.29735841466,8720.38521821792,8466.80374175924,8480.8916015625
2004-04-29,8241.398658752441,8311.837963528104,8058.256466335721,8114.60791015625
2004-04-30,7889.199604465888,8044.166025267897,7734.23318366388,7846.93603515625
2004-05-03,7846.9350225873995,7903.286441061995,7691.968621782262,7832.84716796875
2004-05-04,7832.849088541666,7945.551953124999,7748.321940104166,7818.76123046875
2004-05-05,7818.761230468749,7818.761230468749,7818.761230468749,7818.76123046875
2004-05-06,7720.1453117601795,7748.321024576822,7410.212470777106,7438.38818359375
2004-05-07,7396.12311469184,7607.44091796875,7297.508139829282,7607.44091796875
2004-05-10,7466.565253177186,7522.916689050221,6931.226612383351,7170.72021484375
2004-05-11,7170.718965389533,7269.3339609842815,7029.840400254178,7058.01611328125
2004-05-12,7255.245470610119,7466.563299851191,7198.894049479167,7396.1240234375
2004-05-13,7325.684094551282,7396.123364691199,7142.5419921875,7142.5419921875
